,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000013288.1_THSD7A,12.98409238,-0.782658434,0.595602901,-1.314060817,0.188825739,0.525342405,Not Significant,,,
ENSCSAG00000018818.1_FEM1A,40.7729691,-0.353002465,0.26871093,-1.313688525,0.188951044,0.525594725,Not Significant,,,
ENSCSAG00000001563.1_RBM15,71.70252843,-0.30699906,0.233810484,-1.313025213,0.189174453,0.525718295,Not Significant,,,
ENSCSAG00000005440.1_CBX5,44.49693512,0.4198721,0.319845411,1.312734481,0.189272434,0.525718295,Not Significant,,,
ENSCSAG00000008344.1_SLC23A3,125.7683037,-0.457437878,0.348415235,-1.312910092,0.189213246,0.525718295,Not Significant,,,
ENSCSAG00000008348.1_PCP2,97.74859054,0.521582858,0.397156436,1.313293228,0.18908416,0.525718295,Not Significant,,,
ENSCSAG00000012731.1_GEM,11.99792821,-0.580073006,0.441854733,-1.312813834,0.189245687,0.525718295,Not Significant,,,
ENSCSAG00000014056.1_LMOD1,33.08522544,-0.75036433,0.571535159,-1.312892685,0.189219112,0.525718295,Not Significant,,,
ENSCSAG00000016409.1_ZDHHC3,109.1181558,0.313297551,0.238610717,1.313007039,0.189180576,0.525718295,Not Significant,,,
ENSCSAG00000017565.1_OBI1,103.701586,-0.244892694,0.186515495,-1.312988465,0.189186835,0.525718295,Not Significant,,,
ENSCSAG00000007465.1,201.3240287,-0.387157081,0.295120338,-1.311861746,0.189566787,0.526439586,Not Significant,,,
ENSCSAG00000011052.1_TRNT1,32.28266923,-0.476168221,0.363042721,-1.311603824,0.189653842,0.526585042,Not Significant,,,
ENSCSAG00000014782.1_METAP1D,28.45274625,-0.514391598,0.392384717,-1.310936885,0.189879088,0.527017721,Not Significant,,,
ENSCSAG00000017039.1_UGT3A2,2.014336874,-1.531540355,1.16826911,-1.310948259,0.189875245,0.527017721,Not Significant,,,
ENSCSAG00000000596.1_C11orf71,25.91918326,0.517656313,0.395025982,1.310436114,0.190048343,0.527257269,Not Significant,,,
ENSCSAG00000000945.1_SRRM1,506.0742277,0.379491364,0.289605524,1.31037336,0.190069561,0.527257269,Not Significant,,,
ENSCSAG00000010819.1,11.15628677,0.757891198,0.578348059,1.310441327,0.190046581,0.527257269,Not Significant,,,
ENSCSAG00000000380.1_TDRD15,123.2048438,-0.475123158,0.362859522,-1.309385944,0.19040365,0.527564687,Not Significant,,,
ENSCSAG00000001318.1_PLPP3,318.2129681,0.272613387,0.208208774,1.309327084,0.190423579,0.527564687,Not Significant,,,
ENSCSAG00000002323.1_SLC37A2,10.21146405,0.677490757,0.5172762,1.309727293,0.190288107,0.527564687,Not Significant,,,
ENSCSAG00000007489.1_ADARB1,92.63896119,0.380959521,0.290925122,1.309476194,0.190373097,0.527564687,Not Significant,,,
ENSCSAG00000008819.1_LRRC57,13.91292471,0.455930623,0.34812109,1.309689749,0.190300813,0.527564687,Not Significant,,,
ENSCSAG00000015325.1_PFDN4,6.569744129,0.67757866,0.517461931,1.309427071,0.190389727,0.527564687,Not Significant,,,
ENSCSAG00000016036.1_PABPN1,134.6451085,0.302846539,0.231198672,1.309897396,0.190230548,0.527564687,Not Significant,,,
ENSCSAG00000002931.1_TMEM263,20.54059423,0.441134487,0.336973848,1.309106002,0.190498447,0.527581562,Not Significant,,,
ENSCSAG00000015102.1_CEMIP,61.63764821,0.42630181,0.325643984,1.309103903,0.190499157,0.527581562,Not Significant,,,
ENSCSAG00000004576.1_IRAG1,55.11833526,-0.640472779,0.489568949,-1.308238155,0.190792544,0.528246114,Not Significant,,,
ENSCSAG00000017306.1_UBE2J1,632.6890349,-0.157209919,0.120173563,-1.308190544,0.190808689,0.528246114,Not Significant,,,
ENSCSAG00000017739.1_AIMP2,554.9281052,0.375866671,0.28737209,1.307944244,0.190892221,0.528381039,Not Significant,,,
ENSCSAG00000017640.1_TDRD3,64.15067716,0.323120428,0.247097277,1.307664869,0.190987004,0.528547049,Not Significant,,,
ENSCSAG00000005549.1_SOAT2,144.9122309,0.632862885,0.484067538,1.307385511,0.191081816,0.528600646,Not Significant,,,
ENSCSAG00000005846.1_EP300,731.785261,-0.196398351,0.15023203,-1.307300121,0.191110803,0.528600646,Not Significant,,,
ENSCSAG00000014450.1_PPP1R14C,4.595606466,-0.931238972,0.712322276,-1.307328161,0.191101284,0.528600646,Not Significant,,,
ENSCSAG00000007086.1_ZCRB1,96.46759505,0.395388491,0.302537728,1.306906394,0.191244504,0.528778151,Not Significant,,,
ENSCSAG00000008809.1,1327.631736,0.28328042,0.216773535,1.306803531,0.191279446,0.528778151,Not Significant,,,
ENSCSAG00000016446.1_TMEM42,50.55120715,0.316036571,0.241835206,1.306826148,0.191271763,0.528778151,Not Significant,,,
ENSCSAG00000003398.1_PINLYP,58.23538744,-0.524243377,0.401206162,-1.306668308,0.191325387,0.528808882,Not Significant,,,
ENSCSAG00000003526.1_APAF1,50.94514073,-0.362380335,0.277363405,-1.306518195,0.191376395,0.528813921,Not Significant,,,
ENSCSAG00000012778.1,5.612440427,-1.036721541,0.793536077,-1.306457981,0.191396859,0.528813921,Not Significant,,,
ENSCSAG00000019044.1_SOCS3,11.25780249,0.832564012,0.637457259,1.30607033,0.191528642,0.529081758,Not Significant,,,
ENSCSAG00000005534.1_HSD17B12,438.2469526,0.338789596,0.259458088,1.305758467,0.191634708,0.529122777,Not Significant,,,
ENSCSAG00000006051.1_NCKAP5L,111.3315504,0.370903651,0.284036804,1.305829549,0.191610529,0.529122777,Not Significant,,,
ENSCSAG00000014183.1_TMEM115,105.5618943,-0.231533592,0.177322637,-1.305719319,0.191648026,0.529122777,Not Significant,,,
ENSCSAG00000018797.1_ACKR3,14.46712042,0.550785412,0.421885843,1.305531867,0.191711803,0.529202642,Not Significant,,,
ENSCSAG00000000622.1_KCNE3,2.726332482,-1.339090425,1.026417809,-1.304625089,0.192020541,0.529768073,Not Significant,,,
ENSCSAG00000010452.1_CCDC85C,31.48997858,-0.569272121,0.436349953,-1.304622854,0.192021302,0.529768073,Not Significant,,,
ENSCSAG00000010657.1_GALK2,182.7030927,-0.332464667,0.254831125,-1.304647019,0.19201307,0.529768073,Not Significant,,,
ENSCSAG00000005870.1_EXOSC1,120.0718168,-0.275450819,0.211159422,-1.304468521,0.192073886,0.529816885,Not Significant,,,
ENSCSAG00000004154.1_NQO1,442.4105571,-0.245742362,0.188403455,-1.304341061,0.192117321,0.52984045,Not Significant,,,
ENSCSAG00000000089.1,18292.18444,0.70355322,0.539499261,1.304085603,0.192204397,0.529984341,Not Significant,,,
ENSCSAG00000014867.1_CNRIP1,41.03423319,0.4476534,0.343313449,1.303920371,0.192260734,0.530043436,Not Significant,,,
ENSCSAG00000012431.1_THUMPD2,15.94263862,-0.645999992,0.495472845,-1.303805041,0.192300064,0.53005563,Not Significant,,,
ENSCSAG00000004638.1_NSMCE4A,29.86216029,0.447429858,0.34329277,1.303347748,0.192456067,0.530293118,Not Significant,,,
ENSCSAG00000013771.1_MNT,197.4351291,-0.287887538,0.220880517,-1.303363203,0.192450793,0.530293118,Not Significant,,,
ENSCSAG00000006837.1_PICK1,147.7477078,-0.336463366,0.258207952,-1.303071282,0.192550427,0.530360644,Not Significant,,,
ENSCSAG00000009953.1_TOLLIP,242.9215468,-0.357640251,0.274448011,-1.303125682,0.192531857,0.530360644,Not Significant,,,
ENSCSAG00000010860.1_SAMD12,4.666254927,-0.889880832,0.683072946,-1.302761055,0.19265635,0.530556163,Not Significant,,,
ENSCSAG00000019711.1_ZBTB43,18.63977576,-0.486123275,0.373180953,-1.302647605,0.192695097,0.530566646,Not Significant,,,
ENSCSAG00000003374.1_PLAUR,16.35819274,-0.520100163,0.399374737,-1.302286083,0.192818607,0.530678227,Not Significant,,,
ENSCSAG00000008499.1_SLC5A1,29.99860296,-0.960556137,0.737599731,-1.302272894,0.192823114,0.530678227,Not Significant,,,
ENSCSAG00000017973.1_FLT3,33.04671255,-0.466878535,0.3585245,-1.302222122,0.192840465,0.530678227,Not Significant,,,
ENSCSAG00000001494.1_PTBP2,40.29451276,-0.351006418,0.269649208,-1.301714994,0.193013832,0.530770561,Not Significant,,,
ENSCSAG00000001828.1_LILRB4,10.3119339,0.857213184,0.658492551,1.301781141,0.192991213,0.530770561,Not Significant,,,
ENSCSAG00000013698.1_THSD4,24.05622177,-0.523913079,0.402414556,-1.301923777,0.192942443,0.530770561,Not Significant,,,
ENSCSAG00000017777.1_GTF2F2,712.2247052,-0.346481176,0.26616828,-1.301737291,0.193006207,0.530770561,Not Significant,,,
ENSCSAG00000010862.1_IGFBPL1,7.977959243,-0.784073629,0.602515969,-1.301332528,0.193144658,0.531034153,Not Significant,,,
ENSCSAG00000000214.1_H2AC21,8.84111418,0.778856208,0.598752259,1.30079878,0.19332734,0.531035495,Not Significant,,,
ENSCSAG00000002567.1_SP2,42.85764947,-0.361214236,0.277618879,-1.301115532,0.193218912,0.531035495,Not Significant,,,
ENSCSAG00000008198.1_SNX29,80.87632787,0.320517704,0.246435316,1.300615955,0.193389943,0.531035495,Not Significant,,,
ENSCSAG00000009788.1_TH,52.24029087,-0.748872605,0.57577122,-1.300642651,0.193380801,0.531035495,Not Significant,,,
ENSCSAG00000013084.1_EXD2,175.2662223,-0.192233298,0.147758704,-1.300994747,0.193260253,0.531035495,Not Significant,,,
ENSCSAG00000015261.1_ZNF638,356.3746391,-0.286530663,0.220287429,-1.300712729,0.193356804,0.531035495,Not Significant,,,
ENSCSAG00000017388.1_UPF3A,61.65639675,0.604320834,0.464525824,1.300941311,0.193278544,0.531035495,Not Significant,,,
ENSCSAG00000000860.1_SDHB,290.5275954,-0.285976692,0.219909808,-1.30042718,0.193454599,0.531105468,Not Significant,,,
ENSCSAG00000004425.1,54.61345291,-0.386834394,0.297561516,-1.300014867,0.193595874,0.531105468,Not Significant,,,
ENSCSAG00000004987.1_PDGFRA,220.397532,0.291375975,0.224152506,1.299900589,0.193635043,0.531105468,Not Significant,,,
ENSCSAG00000005392.1_NCKAP1L,53.88888356,0.312395202,0.240266385,1.300203528,0.193531222,0.531105468,Not Significant,,,
ENSCSAG00000014727.1_SLC41A1,96.19030106,0.371155836,0.285552466,1.299781581,0.19367584,0.531105468,Not Significant,,,
ENSCSAG00000017010.1_CCDC138,5.524305745,-0.780401111,0.600308424,-1.300000266,0.193600878,0.531105468,Not Significant,,,
ENSCSAG00000018338.1_CUL4B,162.7470942,0.273073035,0.21003562,1.300127256,0.193557357,0.531105468,Not Significant,,,
ENSCSAG00000018655.1_ACKR2,19.93876095,0.613406736,0.471951163,1.299725023,0.193695231,0.531105468,Not Significant,,,
ENSCSAG00000009757.1_NR1D2,132.4160473,-0.386235924,0.297223005,-1.29948193,0.193778591,0.531238112,Not Significant,,,
ENSCSAG00000016700.1_LPL,23.28406255,-0.561430659,0.432086237,-1.299348628,0.193824313,0.531267545,Not Significant,,,
ENSCSAG00000013866.1_DIPK2B,78.61401663,-0.44201287,0.340214339,-1.299218814,0.193868847,0.531293708,Not Significant,,,
ENSCSAG00000005956.1_DIP2B,160.4651747,-0.25521984,0.196462109,-1.299079202,0.19391675,0.531329096,Not Significant,,,
ENSCSAG00000001903.1_PRPF31,75.28902979,0.306054297,0.235713736,1.298415198,0.1941447,0.531474178,Not Significant,,,
ENSCSAG00000003944.1_SIRT2,192.9070778,0.253750363,0.19537688,1.29877375,0.194021586,0.531474178,Not Significant,,,
ENSCSAG00000011253.1_TREML4,2.144708306,1.485362907,1.143842142,1.298573337,0.194090393,0.531474178,Not Significant,,,
ENSCSAG00000012493.1_GTPBP10,14.41382037,-0.555214937,0.427526866,-1.298666778,0.19405831,0.531474178,Not Significant,,,
ENSCSAG00000016303.1_DARS1,129.4868743,-0.242203431,0.186527833,-1.298484132,0.194121025,0.531474178,Not Significant,,,
ENSCSAG00000001368.1,11.15177785,0.652329319,0.50264109,1.297803406,0.194354899,0.53191778,Not Significant,,,
ENSCSAG00000015365.1_SCN7A,52.97056495,-1.270279464,0.978839965,-1.29773968,0.194376803,0.53191778,Not Significant,,,
ENSCSAG00000003069.1_NKIRAS2,12.14927554,0.525541144,0.405095775,1.297325663,0.194519158,0.532211426,Not Significant,,,
ENSCSAG00000001202.1_KIF2C,6.861431248,0.713932421,0.550405913,1.297101655,0.194596212,0.532326334,Not Significant,,,
ENSCSAG00000002702.1_DEF8,162.1475145,0.460721542,0.355255557,1.296873566,0.194674693,0.532430573,Not Significant,,,
ENSCSAG00000015249.1_ARHGAP6,6.469681591,-0.670907493,0.517361318,-1.296787121,0.194704443,0.532430573,Not Significant,,,
ENSCSAG00000013127.1_ASTN2,64.5637964,-0.316665674,0.244213638,-1.296674813,0.194743099,0.532440396,Not Significant,,,
ENSCSAG00000015270.1_WDR6,42.01075474,0.539178268,0.415856142,1.296549967,0.194786077,0.532462031,Not Significant,,,
ENSCSAG00000002616.1,24.12775899,0.388786216,0.299885733,1.296447857,0.194821233,0.53246228,Not Significant,,,
ENSCSAG00000008043.1_MYH11,253.6010796,-0.943252073,0.727821877,-1.295993022,0.194977889,0.532794538,Not Significant,,,
ENSCSAG00000002926.1_SELENOW,325.9727337,0.444666695,0.343215775,1.295589328,0.195117008,0.532887008,Not Significant,,,
ENSCSAG00000003749.1,11.40449706,0.534801874,0.412775934,1.295622711,0.195105501,0.532887008,Not Significant,,,
ENSCSAG00000015414.1_PNPLA4,15.41087215,0.529815624,0.408891602,1.295736136,0.195066407,0.532887008,Not Significant,,,
ENSCSAG00000005089.1,478.0267636,1.08961861,0.841164922,1.29536858,0.195193112,0.532998993,Not Significant,,,
ENSCSAG00000001588.1_CHMP2A,82.98207559,0.323440604,0.249761422,1.294998248,0.195320834,0.533037653,Not Significant,,,
ENSCSAG00000006463.1_MRI1,36.10057808,-0.39565978,0.305568792,-1.294830463,0.195378721,0.533037653,Not Significant,,,
ENSCSAG00000010827.1_DNASE1L2,4.16278309,-1.021091807,0.788526816,-1.294936059,0.195342288,0.533037653,Not Significant,,,
ENSCSAG00000015514.1_TET3,116.5221729,-0.309125114,0.238738447,-1.294827531,0.195379732,0.533037653,Not Significant,,,
ENSCSAG00000018643.1_GPR39,8.935516691,-0.804102802,0.621015753,-1.294818687,0.195382784,0.533037653,Not Significant,,,
ENSCSAG00000001786.1_GABPB2,31.47054824,-0.43555939,0.336455331,-1.29455339,0.19547434,0.533191639,Not Significant,,,
ENSCSAG00000006988.1,179.7684359,-0.259423026,0.200457564,-1.294154339,0.195612115,0.533414672,Not Significant,,,
ENSCSAG00000013438.1_RAB23,11.68649559,0.634870999,0.490583865,1.294113086,0.195626362,0.533414672,Not Significant,,,
ENSCSAG00000006537.1_PTCH1,93.77258169,-0.427261685,0.330301799,-1.293549372,0.19582112,0.533833162,Not Significant,,,
ENSCSAG00000009612.1_UBTD2,10.77456513,-0.552744841,0.427336402,-1.293465378,0.195850151,0.533833162,Not Significant,,,
ENSCSAG00000008442.1_CAMSAP3,131.1087532,-0.298790171,0.231032798,-1.293280324,0.195914123,0.533911695,Not Significant,,,
ENSCSAG00000004644.1_CXCL11,3.396867607,0.923993433,0.714719004,1.292806582,0.196077963,0.534040798,Not Significant,,,
ENSCSAG00000005383.1_NAT10,65.35625775,-0.291621837,0.225549554,-1.292939097,0.196032124,0.534040798,Not Significant,,,
ENSCSAG00000006932.1_ANKRD13B,2.176583731,-1.113050756,0.860956401,-1.292807342,0.1960777,0.534040798,Not Significant,,,
ENSCSAG00000013092.1_LUC7L,266.3907434,-0.248534992,0.192254935,-1.292736606,0.196102173,0.534040798,Not Significant,,,
ENSCSAG00000009021.1_CLDN1,588.6869599,0.383746801,0.296934573,1.292361471,0.196231993,0.53404486,Not Significant,,,
ENSCSAG00000012091.1_RNF19A,266.3393632,-0.312589717,0.241861202,-1.292434316,0.196206779,0.53404486,Not Significant,,,
ENSCSAG00000013035.1_SLC10A1,1823.833538,0.29835197,0.230856097,1.292372063,0.196228327,0.53404486,Not Significant,,,
ENSCSAG00000014670.1_OLA1,23.57124154,-0.454962673,0.352049517,-1.292325799,0.196244341,0.53404486,Not Significant,,,
ENSCSAG00000003180.1_TMEM192,35.54666834,-0.477846735,0.369856902,-1.291977336,0.196364993,0.534277446,Not Significant,,,
ENSCSAG00000003723.1,99.07887639,0.998781881,0.773347229,1.291505088,0.196528592,0.534435292,Not Significant,,,
ENSCSAG00000008745.1_AKR1D1,758.3904737,-0.503876629,0.390130639,-1.291558719,0.196510008,0.534435292,Not Significant,,,
ENSCSAG00000016611.1,5.378439494,-1.487922004,1.151987377,-1.291613115,0.19649116,0.534435292,Not Significant,,,
ENSCSAG00000007301.1_CDYL,107.0196423,0.307403921,0.238115166,1.290988417,0.196707694,0.534758118,Not Significant,,,
ENSCSAG00000017176.1_NPAS2,91.97045002,0.436421633,0.33806425,1.290942869,0.196723489,0.534758118,Not Significant,,,
ENSCSAG00000018848.1,2.090786838,1.372752352,1.063441874,1.290857907,0.196752954,0.534758118,Not Significant,,,
ENSCSAG00000012839.1_PPP1R3F,11.4026749,-0.629648244,0.487861085,-1.290630188,0.196831943,0.534877067,Not Significant,,,
ENSCSAG00000012302.1_VPS13B,351.6191446,-0.240407111,0.186319996,-1.290291523,0.196949459,0.535004926,Not Significant,,,
ENSCSAG00000017960.1_EPG5,177.3283666,-0.245415851,0.190197669,-1.290319969,0.196939586,0.535004926,Not Significant,,,
ENSCSAG00000017692.1_INTS15,116.2028195,-0.304090243,0.235711183,-1.290096801,0.197017051,0.535092812,Not Significant,,,
ENSCSAG00000007834.1_FRMD7,2.625261166,1.302083367,1.009619908,1.289676795,0.1971629,0.535301285,Not Significant,,,
ENSCSAG00000016678.1_RBPJ,338.0652701,0.232732306,0.180458423,1.289672727,0.197164313,0.535301285,Not Significant,,,
ENSCSAG00000004737.1_SLC25A19,2.037959485,-1.108506238,0.859789343,-1.28927655,0.19730196,0.535346703,Not Significant,,,
ENSCSAG00000006235.1_SH3BP4,123.5521156,-0.437843984,0.339606276,-1.289269411,0.197304442,0.535346703,Not Significant,,,
ENSCSAG00000009304.1_GPR108,93.10034897,0.433198797,0.336016529,1.289218713,0.197322061,0.535346703,Not Significant,,,
ENSCSAG00000011829.1_PCYOX1L,4.12185819,-0.820357994,0.636283575,-1.289296198,0.197295132,0.535346703,Not Significant,,,
ENSCSAG00000014910.1_NCOA3,124.4592056,-0.226205663,0.175499844,-1.288922303,0.197425099,0.535530571,Not Significant,,,
ENSCSAG00000008862.1_ATP13A3,582.6187218,-0.321583612,0.249535094,-1.288731004,0.19749162,0.535615332,Not Significant,,,
ENSCSAG00000006625.1_B3GAT3,34.28495656,0.432219316,0.335444136,1.288498648,0.197572439,0.535738837,Not Significant,,,
ENSCSAG00000004859.1_UNK,180.9070297,-0.242115083,0.187983193,-1.287961326,0.197759426,0.536150131,Not Significant,,,
ENSCSAG00000001378.1_PTGER3,66.02257701,0.375009321,0.291202581,1.287795321,0.197817221,0.536211086,Not Significant,,,
ENSCSAG00000002140.1_IGSF9B,8.56819486,-1.052192355,0.817307213,-1.287389049,0.197958719,0.536498867,Not Significant,,,
ENSCSAG00000018067.1_SH2B2,7.931645979,0.732388856,0.568958617,1.287244509,0.198009078,0.536539588,Not Significant,,,
ENSCSAG00000007055.1_PIPOX,1500.251084,0.378894838,0.29444329,1.286817702,0.198157836,0.536751112,Not Significant,,,
ENSCSAG00000014254.1_GLOD4,54.44100964,0.437077438,0.339654723,1.286828678,0.198154009,0.536751112,Not Significant,,,
ENSCSAG00000014052.1,51.53112346,-0.385277774,0.299451929,-1.286609757,0.198230341,0.536828428,Not Significant,,,
ENSCSAG00000016794.1_GHR,1418.764505,0.414767385,0.322391545,1.286533073,0.198257084,0.536828428,Not Significant,,,
ENSCSAG00000005985.1_UBE2L6,206.3358401,0.391181226,0.304082979,1.286429209,0.19829331,0.536830792,Not Significant,,,
ENSCSAG00000006294.1_CD5,33.09733179,0.328796641,0.255625272,1.286244658,0.19835769,0.536909362,Not Significant,,,
ENSCSAG00000005860.1_DHX40,84.18813714,0.364827348,0.283689674,1.286008557,0.198440075,0.536940938,Not Significant,,,
ENSCSAG00000015171.1_DMAC2L,4.687726766,0.80352026,0.624814847,1.286013391,0.198438388,0.536940938,Not Significant,,,
ENSCSAG00000004674.1_PARVA,102.7223286,0.275447924,0.214299434,1.285341354,0.198673025,0.537092734,Not Significant,,,
ENSCSAG00000006606.1,2.053671422,-1.255570222,0.976609894,-1.285641514,0.198568202,0.537092734,Not Significant,,,
ENSCSAG00000007020.1_ZNF425,98.09931816,-0.419028276,0.325998325,-1.285369413,0.198663225,0.537092734,Not Significant,,,
ENSCSAG00000011539.1_KAT14,78.90911947,0.279918368,0.217759155,1.285449365,0.1986353,0.537092734,Not Significant,,,
ENSCSAG00000014386.1_NEIL1,116.524287,-0.303306232,0.235910405,-1.285683997,0.198553369,0.537092734,Not Significant,,,
ENSCSAG00000002301.1_CHMP6,53.46193507,0.443629058,0.345246969,1.284961487,0.198805743,0.537355857,Not Significant,,,
ENSCSAG00000015041.1_AAK1,107.3309743,-0.218981732,0.170449858,-1.284728158,0.198887295,0.537480614,Not Significant,,,
ENSCSAG00000005800.1_ORAI3,249.6392319,0.317029388,0.24679668,1.284577197,0.198940071,0.537527577,Not Significant,,,
ENSCSAG00000001386.1_CRYZ,630.0235306,0.37327199,0.290606214,1.284459765,0.198981133,0.537542875,Not Significant,,,
ENSCSAG00000011372.1_FTCDNL1,13.2381905,0.650911214,0.506870089,1.284177599,0.199079821,0.537618191,Not Significant,,,
