,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000011416.1_TLE6,4.762708402,0.212036621,0.662388,0.320109393,0.748885405,0.907839196,Not Significant,,,
ENSCSAG00000011620.1_FMO4,2651.092805,0.172558208,0.539566563,0.319808935,0.749113174,0.907839196,Not Significant,,,
ENSCSAG00000012017.1_PABPC1,2052.929246,-0.060608264,0.189737705,-0.319431836,0.749399073,0.907839196,Not Significant,,,
ENSCSAG00000012090.1_PTX3,1.323912515,0.38136358,1.194128065,0.319365729,0.749449195,0.907839196,Not Significant,,,
ENSCSAG00000013297.1,1.532530933,-0.304102504,0.953848552,-0.318816339,0.749865787,0.907839196,Not Significant,,,
ENSCSAG00000013629.1_RABEPK,13.49006987,0.131866192,0.411573649,0.320395127,0.748668819,0.907839196,Not Significant,,,
ENSCSAG00000014249.1_CSK,201.0429128,0.07676498,0.240150002,0.319654296,0.74923041,0.907839196,Not Significant,,,
ENSCSAG00000015023.1_PSMC6,64.83506704,0.082130215,0.257158704,0.319375598,0.749441713,0.907839196,Not Significant,,,
ENSCSAG00000017333.1_RNGTT,53.29973641,0.065065534,0.204203916,0.318630198,0.750006951,0.907839196,Not Significant,,,
ENSCSAG00000017583.1_MAD1L1,35.97640044,0.111841342,0.348846346,0.320603452,0.748510922,0.907839196,Not Significant,,,
ENSCSAG00000017732.1,4.12110095,0.184494544,0.577172966,0.319652088,0.749232084,0.907839196,Not Significant,,,
ENSCSAG00000017822.1_DSC2,49.17759459,0.076776412,0.241382529,0.318069466,0.750432245,0.907839196,Not Significant,,,
ENSCSAG00000017870.1_RNF125,25.6212564,-0.090054918,0.283188921,-0.318002969,0.750482685,0.907839196,Not Significant,,,
ENSCSAG00000018027.1_ZNHIT1,257.7715447,0.059982166,0.18798793,0.319074558,0.749669976,0.907839196,Not Significant,,,
ENSCSAG00000018403.1,44.43544603,0.084646797,0.265743354,0.31852837,0.750084178,0.907839196,Not Significant,,,
ENSCSAG00000018754.1_BLCAP,43.18774786,-0.092505943,0.289270796,-0.319790122,0.749127436,0.907839196,Not Significant,,,
ENSCSAG00000018758.1_PRNP,50.42699316,0.102577942,0.321148488,0.319409699,0.749415857,0.907839196,Not Significant,,,
ENSCSAG00000018966.1_TAAR5,10.46646862,0.210686818,0.657309988,0.320528855,0.74856746,0.907839196,Not Significant,,,
ENSCSAG00000009347.1_FAF2,231.4545875,0.05742278,0.180628164,0.317906014,0.75055623,0.907859118,Not Significant,,,
ENSCSAG00000018117.1_C18orf54,12.17112561,-0.145264913,0.457127263,-0.317777836,0.750653464,0.907907687,Not Significant,,,
ENSCSAG00000008457.1_LRCH3,80.22765465,0.06357977,0.200128008,0.317695514,0.750715915,0.907914183,Not Significant,,,
ENSCSAG00000001585.1_UBE2M,39.84734322,0.082454203,0.259680361,0.317521904,0.750847622,0.908004431,Not Significant,,,
ENSCSAG00000016249.1_SLC17A9,10.77839411,-0.197326791,0.622095267,-0.317197062,0.751094079,0.908233421,Not Significant,,,
ENSCSAG00000018623.1_SPRY2,24.20960404,-0.102018356,0.321884634,-0.316940746,0.751288564,0.908399536,Not Significant,,,
ENSCSAG00000000739.1_ACOT7,32.8072595,-0.096720742,0.305610308,-0.316483899,0.751635244,0.908611506,Not Significant,,,
ENSCSAG00000002214.1_ANAPC11,75.76909207,0.067385854,0.212912155,0.316496042,0.751626029,0.908611506,Not Significant,,,
ENSCSAG00000005600.1_ZNF267,9.784782954,-0.141779993,0.447955332,-0.316504756,0.751619416,0.908611506,Not Significant,,,
ENSCSAG00000005851.1_HOGA1,333.6375649,0.056545988,0.17889911,0.316077524,0.751943666,0.908915264,Not Significant,,,
ENSCSAG00000005813.1_KRT80,93.93097244,-0.117954189,0.373287679,-0.315987363,0.7520121,0.908928911,Not Significant,,,
ENSCSAG00000009674.1_ALKBH7,88.38198131,-0.083885898,0.265588646,-0.31584896,0.752117154,0.908986814,Not Significant,,,
ENSCSAG00000008184.1,3.597147746,0.223902969,0.709512047,0.315573174,0.752326502,0.909032615,Not Significant,,,
ENSCSAG00000009242.1_KCNMA1,30.73569221,-0.176672253,0.559693138,-0.315659138,0.752261245,0.909032615,Not Significant,,,
ENSCSAG00000010772.1_UCK2,121.3316585,-0.066225509,0.209843236,-0.315595157,0.752309814,0.909032615,Not Significant,,,
ENSCSAG00000014930.1_ARHGAP25,42.79303817,-0.072477097,0.229775521,-0.315425666,0.752438482,0.90909886,Not Significant,,,
ENSCSAG00000002379.1_SPA17,138.822008,-0.303710809,0.963362658,-0.315261139,0.752563388,0.909106829,Not Significant,,,
ENSCSAG00000009103.1,6.679197935,0.25819002,0.819349529,0.315115846,0.752673697,0.909106829,Not Significant,,,
ENSCSAG00000009771.1_RFX2,14.09970453,-0.119567547,0.379217092,-0.315301049,0.752533089,0.909106829,Not Significant,,,
ENSCSAG00000011869.1_TMEM63C,14.13848088,0.114363802,0.362904003,0.315135135,0.752659053,0.909106829,Not Significant,,,
ENSCSAG00000002432.1_DDX54,351.7602666,0.059196076,0.18799361,0.314883445,0.752850151,0.909145837,Not Significant,,,
ENSCSAG00000007905.1_ST8SIA1,1.701908396,-0.302936852,0.962860787,-0.314621652,0.753048937,0.909145837,Not Significant,,,
ENSCSAG00000010383.1_SLU7,45.46213801,0.094823018,0.301358655,0.314651717,0.753026107,0.909145837,Not Significant,,,
ENSCSAG00000015434.1,4.129663821,-0.176044404,0.559277323,-0.314771217,0.752935367,0.909145837,Not Significant,,,
ENSCSAG00000015713.1_RRP15,15.03508827,0.133875693,0.425330502,0.31475686,0.752946269,0.909145837,Not Significant,,,
ENSCSAG00000016726.1_STIM2,46.09499676,0.082831852,0.263100338,0.314829897,0.752890811,0.909145837,Not Significant,,,
ENSCSAG00000012675.1,22.64574988,0.11289193,0.359272434,0.314223747,0.753351108,0.909441616,Not Significant,,,
ENSCSAG00000002895.1_ZSWIM9,15.21901982,-0.122330847,0.389846417,-0.31379241,0.753678709,0.909768046,Not Significant,,,
ENSCSAG00000006046.1_FAIM2,2.86821118,-0.351939381,1.12192612,-0.313692118,0.753754888,0.909790958,Not Significant,,,
ENSCSAG00000006454.1,1.147241499,-0.421323042,1.343554285,-0.313588403,0.753833669,0.909817007,Not Significant,,,
ENSCSAG00000012693.1_DNAL1,1.47595805,-0.32126098,1.025032926,-0.313415279,0.753965178,0.909906686,Not Significant,,,
ENSCSAG00000002494.1_SNF8,338.5856958,0.042164617,0.134727913,0.312961261,0.754310094,0.910253877,Not Significant,,,
ENSCSAG00000013228.1_ICA1,9.20471223,0.130751826,0.417954235,0.312837662,0.754404,0.910298136,Not Significant,,,
ENSCSAG00000014126.1_CLHC1,14.06934149,0.136017468,0.435185964,0.312550219,0.754622404,0.9104926,Not Significant,,,
ENSCSAG00000002029.1_ETFB,367.0330979,0.069815275,0.223623478,0.312200114,0.754888445,0.910588141,Not Significant,,,
ENSCSAG00000002683.1_CEP164,79.16336267,-0.072158637,0.231282123,-0.311994009,0.755045077,0.910588141,Not Significant,,,
ENSCSAG00000006187.1_GDPD3,4.592019209,0.199114965,0.637481078,0.31234647,0.754777227,0.910588141,Not Significant,,,
ENSCSAG00000007011.1,2.663171852,0.248487777,0.796435524,0.311999867,0.755040625,0.910588141,Not Significant,,,
ENSCSAG00000018275.1_SBDS,196.5142264,-0.082194643,0.263383183,-0.312072478,0.754985442,0.910588141,Not Significant,,,
ENSCSAG00000018723.1,3.754873509,-0.196742835,0.630106566,-0.312237399,0.754860112,0.910588141,Not Significant,,,
ENSCSAG00000017589.1_FBXL3,171.5198806,-0.087036764,0.279229172,-0.311703693,0.755265721,0.910785183,Not Significant,,,
ENSCSAG00000010092.1_SRRD,12.34640514,0.122871305,0.394714728,0.311291412,0.755579095,0.911027973,Not Significant,,,
ENSCSAG00000016327.1_REEP1,16.28145434,0.125525543,0.403343174,0.311212763,0.755638881,0.911027973,Not Significant,,,
ENSCSAG00000016501.1,1.411599,0.337586347,1.084620307,0.311248411,0.755611782,0.911027973,Not Significant,,,
ENSCSAG00000007731.1_GPLD1,428.7091095,-0.076955809,0.247353955,-0.311116145,0.755712328,0.911047468,Not Significant,,,
ENSCSAG00000010158.1_FASTKD2,150.9850142,0.046576575,0.149796783,0.310931742,0.755852513,0.911147409,Not Significant,,,
ENSCSAG00000003325.1_CNTNAP1,599.9841908,0.326564537,1.050805667,0.310775387,0.755971382,0.911221644,Not Significant,,,
ENSCSAG00000011866.1_MOB3A,348.8407876,0.061900589,0.199244043,0.310677239,0.756046002,0.911242533,Not Significant,,,
ENSCSAG00000001200.1_TMEM53,143.5935095,-0.059281147,0.190942136,-0.310466555,0.756206189,0.911334489,Not Significant,,,
ENSCSAG00000003741.1_LUM,80.07955064,0.110705221,0.356766888,0.310301277,0.75633186,0.911334489,Not Significant,,,
ENSCSAG00000004061.1,52.44186164,0.068993967,0.22228801,0.310380967,0.756271266,0.911334489,Not Significant,,,
ENSCSAG00000016127.1_PSPH,33.37863546,-0.083803704,0.270094513,-0.310275479,0.756351477,0.911334489,Not Significant,,,
ENSCSAG00000003692.1_TRPC3,5.982926543,-0.333076538,1.073980648,-0.310132718,0.756460033,0.911396249,Not Significant,,,
ENSCSAG00000012768.1_APPL1,99.51722014,-0.068128397,0.21973,-0.310055051,0.756519093,0.911398371,Not Significant,,,
ENSCSAG00000007877.1_HKDC1,2.472389462,-0.401761199,1.296906982,-0.309784129,0.756725122,0.911486573,Not Significant,,,
ENSCSAG00000009933.1_MRPS6,15.45877575,0.113730246,0.36718835,0.309732718,0.75676422,0.911486573,Not Significant,,,
ENSCSAG00000013852.1,799.6904592,-0.052244281,0.168666852,-0.30974836,0.756752324,0.911486573,Not Significant,,,
ENSCSAG00000012352.1_TEKT1,3.466093449,-0.261617717,0.844871053,-0.309654019,0.756824073,0.911489642,Not Significant,,,
ENSCSAG00000016307.1,2.297951827,-0.22517149,0.727491137,-0.309517847,0.756927638,0.911545352,Not Significant,,,
ENSCSAG00000004514.1_PDPR,77.67882356,-0.063287887,0.204928543,-0.30882905,0.75745157,0.91184651,Not Significant,,,
ENSCSAG00000009256.1_DNAJA3,116.1796325,0.063649417,0.206110403,0.308812251,0.757464349,0.91184651,Not Significant,,,
ENSCSAG00000009286.1_FGF19,21.81492316,-0.464335143,1.50226183,-0.309090688,0.757252542,0.91184651,Not Significant,,,
ENSCSAG00000010733.1_MELK,1.10408299,-0.404232997,1.308648588,-0.308893465,0.757402568,0.91184651,Not Significant,,,
ENSCSAG00000019311.1_HSPA1L,2.428414823,0.229350623,0.742284725,0.308979311,0.757337264,0.91184651,Not Significant,,,
ENSCSAG00000000913.1,217.3642627,-0.077788972,0.252172383,-0.308475382,0.75772063,0.91187897,Not Significant,,,
ENSCSAG00000011957.1_VIT,1.200626958,0.486141241,1.575622049,0.308539247,0.757672041,0.91187897,Not Significant,,,
ENSCSAG00000013664.1_SPTB,3.945480214,-0.184220637,0.596850679,-0.308654481,0.757584373,0.91187897,Not Significant,,,
ENSCSAG00000017186.1,1.065539115,0.439269382,1.423812696,0.30851627,0.757689522,0.91187897,Not Significant,,,
ENSCSAG00000012047.1_XPO5,92.94843527,-0.056011564,0.181954971,-0.30783201,0.758210163,0.912399066,Not Significant,,,
ENSCSAG00000010211.1_GLP2R,1.141707771,-0.443339323,1.440884427,-0.307685554,0.758321613,0.912464148,Not Significant,,,
ENSCSAG00000007651.1_STOX1,5.002026106,0.161241244,0.524724754,0.307287283,0.758624715,0.912759812,Not Significant,,,
ENSCSAG00000017461.1_TEX29,2.167912801,-0.455453225,1.483097597,-0.307095922,0.758770361,0.912865999,Not Significant,,,
ENSCSAG00000015522.1_BTF3,267.8201559,0.058089489,0.189339432,0.306800798,0.758995001,0.913067197,Not Significant,,,
ENSCSAG00000003032.1_CWF19L2,48.29595189,0.075777149,0.247223876,0.306512261,0.759214646,0.91314023,Not Significant,,,
ENSCSAG00000005362.1_PCGF6,14.37149166,-0.109161122,0.355991711,-0.306639505,0.75911778,0.91314023,Not Significant,,,
ENSCSAG00000007231.1_CENPP,2.436538683,-0.302306551,0.988523748,-0.305816175,0.759744613,0.91314023,Not Significant,,,
ENSCSAG00000008724.1_RCAN1,52.17541661,0.106111388,0.3468382,0.305939163,0.759650967,0.91314023,Not Significant,,,
ENSCSAG00000009552.1_WDR46,63.95814736,0.066062915,0.215607251,0.306403957,0.759297096,0.91314023,Not Significant,,,
ENSCSAG00000012019.1,1655.019718,0.070663629,0.231048507,0.305838935,0.759727282,0.91314023,Not Significant,,,
ENSCSAG00000013478.1_CRLS1,199.2890679,-0.06658459,0.217574801,-0.3060308,0.759581195,0.91314023,Not Significant,,,
ENSCSAG00000013698.1_THSD4,24.05622177,-0.110020068,0.359752846,-0.305821259,0.759740741,0.91314023,Not Significant,,,
ENSCSAG00000013911.1_TLCD2,1.531595848,0.270146728,0.883224793,0.305864067,0.759708146,0.91314023,Not Significant,,,
ENSCSAG00000015418.1_CASS4,288.5950463,0.167434737,0.546826776,0.306193376,0.759457416,0.91314023,Not Significant,,,
ENSCSAG00000016904.1_C7,916.7586499,0.072485834,0.236924842,0.305944422,0.759646962,0.91314023,Not Significant,,,
ENSCSAG00000018552.1_RRS1,28.03329768,-0.113400935,0.370117026,-0.306392107,0.759306117,0.91314023,Not Significant,,,
ENSCSAG00000011686.1_TTBK1,9.407427636,0.201241727,0.658479713,0.305615683,0.759897278,0.913254712,Not Significant,,,
ENSCSAG00000003926.1_CFI,1843.940769,0.067818221,0.222066474,0.305396037,0.76006454,0.913384872,Not Significant,,,
ENSCSAG00000005882.1,606.5385907,0.056169932,0.183969097,0.305322646,0.76012043,0.913384872,Not Significant,,,
ENSCSAG00000001150.1_ZNF684,6.794874975,-0.213625421,0.700268248,-0.305062269,0.760318727,0.913502283,Not Significant,,,
ENSCSAG00000017938.1,131.814928,0.071607536,0.234745304,0.305043527,0.760333001,0.913502283,Not Significant,,,
ENSCSAG00000004382.1_IRAK3,60.46484092,0.119763629,0.392999835,0.304742187,0.760562516,0.913619679,Not Significant,,,
ENSCSAG00000005671.1_TCF20,240.4491865,-0.040729842,0.133648476,-0.304753512,0.76055389,0.913619679,Not Significant,,,
ENSCSAG00000014045.1_DCAF1,186.9502043,0.053900719,0.176904054,0.304688998,0.760603029,0.913619679,Not Significant,,,
ENSCSAG00000018035.1_FIS1,264.2758275,-0.06947104,0.228391121,-0.304175745,0.760994002,0.914020282,Not Significant,,,
ENSCSAG00000001887.1,10.70783833,0.454708965,1.495806974,0.303989066,0.761136221,0.914053057,Not Significant,,,
ENSCSAG00000007319.1,5.848533016,0.167068875,0.549556046,0.304006983,0.761122571,0.914053057,Not Significant,,,
ENSCSAG00000011817.1_GPS2,698.6505243,0.064750618,0.213226587,0.303670469,0.761378959,0.914206516,Not Significant,,,
ENSCSAG00000015858.1,2.728224578,-0.346368365,1.140361428,-0.303735602,0.761329332,0.914206516,Not Significant,,,
ENSCSAG00000005083.1_NHLRC2,44.43393254,-0.072325043,0.238509178,-0.303237986,0.761708502,0.91453317,Not Significant,,,
ENSCSAG00000000728.1_CEP104,65.86866672,-0.049871193,0.164597109,-0.302989485,0.761897875,0.914577248,Not Significant,,,
ENSCSAG00000005162.1_HAPLN4,4.987458524,-0.211749895,0.699102932,-0.302888009,0.76197521,0.914577248,Not Significant,,,
ENSCSAG00000006321.1_RFFL,40.23720641,-0.060470569,0.19963957,-0.302898713,0.761967052,0.914577248,Not Significant,,,
ENSCSAG00000006781.1_TWF1,133.2993923,0.048633278,0.160555925,0.302905533,0.761961855,0.914577248,Not Significant,,,
ENSCSAG00000002271.1_SRPRA,1097.316777,-0.046406666,0.153284795,-0.302748004,0.762081912,0.914627677,Not Significant,,,
ENSCSAG00000008569.1_DDX47,40.57796278,-0.068444898,0.226128088,-0.302681984,0.762132229,0.914627677,Not Significant,,,
ENSCSAG00000018354.1_UBE2A,100.355554,0.062402499,0.206218556,0.302603702,0.762191893,0.914630271,Not Significant,,,
ENSCSAG00000007971.1_OSTF1,76.50771923,0.05499639,0.181939437,0.302278553,0.762439727,0.914694501,Not Significant,,,
ENSCSAG00000008158.1_TRIM39,39.46435126,-0.069897166,0.231270136,-0.302231697,0.762475442,0.914694501,Not Significant,,,
ENSCSAG00000009480.1_A2M,5908.66864,0.085334528,0.282241689,0.302345585,0.762388632,0.914694501,Not Significant,,,
ENSCSAG00000013327.1_TTLL11,14.04639909,-0.102665103,0.339473317,-0.302424662,0.762328357,0.914694501,Not Significant,,,
ENSCSAG00000016483.1,12.99146418,0.391258972,1.294972742,0.30213684,0.76254775,0.914712256,Not Significant,,,
ENSCSAG00000017237.1_ZSCAN2,41.6270086,-0.082420778,0.272897002,-0.302021558,0.762635629,0.914748685,Not Significant,,,
ENSCSAG00000005252.1_YTHDC1,235.1463232,-0.085944284,0.284801432,-0.301769143,0.762828055,0.914842342,Not Significant,,,
ENSCSAG00000007956.1_SLC5A10,1.177480897,0.358862954,1.189497909,0.301692799,0.762886258,0.914842342,Not Significant,,,
ENSCSAG00000012302.1_VPS13B,351.6191446,-0.051595529,0.170989458,-0.301746842,0.762845057,0.914842342,Not Significant,,,
ENSCSAG00000000301.1,4.15337326,0.308950273,1.024782784,0.301478789,0.763049422,0.914868645,Not Significant,,,
ENSCSAG00000000830.1_EFHD2,263.0170101,0.085542159,0.284429981,0.300749447,0.76360556,0.914868645,Not Significant,,,
ENSCSAG00000002673.1_APOA2,5647.167579,-0.106870737,0.3551561,-0.300912012,0.76348159,0.914868645,Not Significant,,,
ENSCSAG00000002767.1_MYO1H,1.094953868,-0.356500082,1.185161497,-0.300802957,0.763564754,0.914868645,Not Significant,,,
ENSCSAG00000005104.1_METTL23,328.7881019,0.050454595,0.167863158,0.300569798,0.763742565,0.914868645,Not Significant,,,
ENSCSAG00000006075.1_TBC1D10B,136.1621283,0.071009634,0.236514677,0.300233519,0.76399904,0.914868645,Not Significant,,,
ENSCSAG00000007574.1_KLHL42,17.31692412,0.085708283,0.285597018,0.300102162,0.76409923,0.914868645,Not Significant,,,
ENSCSAG00000008081.1_SART1,152.5101239,0.05258835,0.174505599,0.301356235,0.763142864,0.914868645,Not Significant,,,
ENSCSAG00000008205.1,5.851691104,-0.245018538,0.815606778,-0.300412582,0.763862468,0.914868645,Not Significant,,,
ENSCSAG00000009834.1_RIGI,68.45896546,-0.057758782,0.19231814,-0.300329351,0.763925947,0.914868645,Not Significant,,,
ENSCSAG00000011818.1_TBX1,2.985216717,0.267444406,0.889461524,0.300681254,0.763657565,0.914868645,Not Significant,,,
ENSCSAG00000013691.1,29.21761723,-0.105439328,0.351115427,-0.300298193,0.763949712,0.914868645,Not Significant,,,
ENSCSAG00000014830.1_ZNF334,18.71649023,0.09180574,0.305625883,0.30038601,0.763882733,0.914868645,Not Significant,,,
ENSCSAG00000015706.1_PLA2R1,49.33581121,0.090581228,0.301856825,0.300080105,0.764116054,0.914868645,Not Significant,,,
ENSCSAG00000016561.1,2.965793584,-0.475668687,1.580053057,-0.301046021,0.763379401,0.914868645,Not Significant,,,
ENSCSAG00000016645.1_ZNF445,34.20484238,0.084893357,0.282100902,0.300932597,0.763465893,0.914868645,Not Significant,,,
ENSCSAG00000017181.1_MFGE8,11.48581594,-0.143407682,0.476183165,-0.301160755,0.763291914,0.914868645,Not Significant,,,
ENSCSAG00000017947.1,51.61493592,0.065868408,0.218415641,0.301573678,0.762977076,0.914868645,Not Significant,,,
ENSCSAG00000018099.1_CA14,72.17555226,-0.210833444,0.701533391,-0.300532301,0.763771162,0.914868645,Not Significant,,,
ENSCSAG00000018173.1_TBL2,165.6618802,-0.0492448,0.163494503,-0.301201566,0.763260796,0.914868645,Not Significant,,,
ENSCSAG00000018543.1_EID2,12.43424874,-0.105636582,0.351964346,-0.300134326,0.764074697,0.914868645,Not Significant,,,
ENSCSAG00000000123.1_MAGEH1,25.37295699,-0.096537287,0.322271836,-0.299552354,0.764518632,0.915004096,Not Significant,,,
ENSCSAG00000000691.1_VWA1,116.2856472,-0.1017072,0.339361549,-0.299701603,0.764404776,0.915004096,Not Significant,,,
ENSCSAG00000006841.1_NSRP1,51.29592343,0.136725349,0.456081882,0.299782462,0.764343094,0.915004096,Not Significant,,,
ENSCSAG00000007589.1_ATXN1,230.6619589,0.05785456,0.193305601,0.299290657,0.764718282,0.915004096,Not Significant,,,
ENSCSAG00000008048.1_CFAP100,4.604180627,-0.162963026,0.544839537,-0.299102791,0.764861617,0.915004096,Not Significant,,,
ENSCSAG00000008060.1_C11orf68,72.04253669,-0.082778557,0.276756644,-0.299102331,0.764861968,0.915004096,Not Significant,,,
ENSCSAG00000008153.1_FLII,218.8204736,0.054659104,0.182544837,0.299428378,0.764613212,0.915004096,Not Significant,,,
ENSCSAG00000010251.1_INO80D,89.80166911,-0.059300519,0.198179109,-0.299226894,0.76476693,0.915004096,Not Significant,,,
ENSCSAG00000011137.1_CAPN13,2.210110338,0.371542434,1.239635575,0.29971908,0.764391444,0.915004096,Not Significant,,,
ENSCSAG00000013069.1_TMEM14A,13.65416965,-0.139413098,0.465707382,-0.299357716,0.764667122,0.915004096,Not Significant,,,
ENSCSAG00000013950.1_KLHL7,25.7146548,0.096347519,0.322041722,0.299177132,0.764804897,0.915004096,Not Significant,,,
ENSCSAG00000002167.1_DCXR,1541.689509,-0.09633606,0.322596563,-0.298627048,0.765224625,0.915162623,Not Significant,,,
ENSCSAG00000002857.1_ZNF778,20.03895047,0.123411043,0.413047456,0.298781753,0.765106575,0.915162623,Not Significant,,,
ENSCSAG00000007613.1_UBQLN1,250.9282862,0.05881305,0.196848787,0.298772731,0.765113458,0.915162623,Not Significant,,,
ENSCSAG00000017203.1_UST,6.188562932,0.155879024,0.521859865,0.298699008,0.765169714,0.915162623,Not Significant,,,
ENSCSAG00000008500.1_EMP2,42.2333806,0.066037381,0.221225868,0.298506596,0.765316543,0.915203739,Not Significant,,,
ENSCSAG00000016850.1_LONRF1,42.84695416,-0.098759912,0.331162923,-0.298221524,0.765534095,0.915395077,Not Significant,,,
ENSCSAG00000012057.1_MYO1B,1142.895234,-0.063747007,0.214013432,-0.297864515,0.765806573,0.915652059,Not Significant,,,
ENSCSAG00000000699.1_SLC35E2B,922.6947077,0.052237255,0.175492114,0.297661553,0.76596149,0.915699621,Not Significant,,,
ENSCSAG00000006655.1_ABCF2,24.94480504,-0.080404492,0.270090971,-0.297694112,0.765936638,0.915699621,Not Significant,,,
ENSCSAG00000000097.1,2.588939946,0.287970739,0.967820505,0.297545606,0.766049995,0.915711521,Not Significant,,,
ENSCSAG00000014592.1_CNTN2,6.709301538,0.179850259,0.604592341,0.297473598,0.766104962,0.915711521,Not Significant,,,
ENSCSAG00000015359.1,19.17601965,0.102579841,0.344983793,0.29734684,0.766201725,0.915711521,Not Significant,,,
ENSCSAG00000019342.1_UBQLN3,3.00758985,-0.29139988,0.979928634,-0.297368471,0.766185212,0.915711521,Not Significant,,,
ENSCSAG00000006947.1_TP53I13,62.8742645,0.077802197,0.26173707,0.297253258,0.766273164,0.915728095,Not Significant,,,
ENSCSAG00000006483.1_RAB3IL1,34.4341809,0.080833468,0.272234318,0.296926078,0.766522946,0.915957778,Not Significant,,,
ENSCSAG00000003466.1,123.0677922,-0.064726273,0.218061347,-0.296825979,0.766599371,0.915980288,Not Significant,,,
ENSCSAG00000016157.1_TP53BP2,80.70003304,0.059257612,0.199711671,0.296715821,0.766683477,0.915982404,Not Significant,,,
ENSCSAG00000016492.1_LAP3,324.3216332,-0.060326064,0.203342072,-0.296672811,0.766716317,0.915982404,Not Significant,,,
ENSCSAG00000001607.1_PPM1J,3.1487966,0.205679883,0.694939855,0.295967891,0.767254603,0.91613891,Not Significant,,,
ENSCSAG00000006025.1,1.807754236,-0.304990367,1.029297698,-0.29630919,0.766993968,0.91613891,Not Significant,,,
ENSCSAG00000006160.1_TLCD3B,15.33713302,0.358820126,1.212482634,0.295938363,0.767277153,0.91613891,Not Significant,,,
ENSCSAG00000010585.1_CAMK1,102.9547444,-0.059106155,0.199665338,-0.296026118,0.767210136,0.91613891,Not Significant,,,
ENSCSAG00000013554.1_SEC24A,839.2567658,-0.070979754,0.239825194,-0.295964544,0.767257158,0.91613891,Not Significant,,,
ENSCSAG00000014159.1_TRMT5,21.10646233,0.099592731,0.336629689,0.295852489,0.767342735,0.91613891,Not Significant,,,
ENSCSAG00000015972.1_CCDC25,19.65436143,0.101822925,0.343651387,0.296297145,0.767003166,0.91613891,Not Significant,,,
ENSCSAG00000017375.1_TBX18,1.584555699,0.344234021,1.163905862,0.295757614,0.767415194,0.91613891,Not Significant,,,
ENSCSAG00000017388.1_UPF3A,61.65639675,-0.127708124,0.431815428,-0.295747015,0.76742329,0.91613891,Not Significant,,,
ENSCSAG00000017687.1_DHRS12,12.64563785,0.155855289,0.526731311,0.295891446,0.767312984,0.91613891,Not Significant,,,
ENSCSAG00000008019.1_U2AF1,44.1422001,-0.070551459,0.238771226,-0.295477224,0.767629349,0.916274183,Not Significant,,,
ENSCSAG00000018028.1_DYM,94.83681223,0.052177748,0.176605634,0.29544781,0.767651815,0.916274183,Not Significant,,,
ENSCSAG00000005496.1_FCHO1,9.043613529,0.143992953,0.487635587,0.295288032,0.767773858,0.916343891,Not Significant,,,
ENSCSAG00000016874.1_TNKS,74.08594236,0.059149762,0.200357901,0.29522051,0.767825435,0.916343891,Not Significant,,,
ENSCSAG00000003699.1_ANKRD42,23.74140889,0.101128594,0.343078306,0.294768256,0.768170917,0.916557679,Not Significant,,,
ENSCSAG00000004764.1,1.113300415,0.389947999,1.322264832,0.294909151,0.768063281,0.916557679,Not Significant,,,
ENSCSAG00000006175.1_TBX6,1.06245959,0.333134642,1.130190548,0.294759714,0.768177444,0.916557679,Not Significant,,,
ENSCSAG00000002729.1_SPATA46,5.796396784,-0.220886445,0.75004483,-0.294497657,0.768377653,0.916670228,Not Significant,,,
ENSCSAG00000008877.1_PLGRKT,29.6556265,-0.081863623,0.277999022,-0.294474499,0.768395347,0.916670228,Not Significant,,,
ENSCSAG00000016116.1_PTGDS,22.66224965,-0.171907373,0.583904764,-0.294409952,0.768444663,0.916670228,Not Significant,,,
ENSCSAG00000003475.1_DEDD2,79.5738516,-0.071788107,0.243912844,-0.294318681,0.768514399,0.916684667,Not Significant,,,
ENSCSAG00000017705.1,13.30093367,-0.123544228,0.419961936,-0.294179586,0.768620679,0.916742691,Not Significant,,,
ENSCSAG00000006032.1_AQP6,1.283982446,0.429128945,1.461622048,0.29359775,0.769065295,0.916868877,Not Significant,,,
ENSCSAG00000015079.1_GPX1,1685.138734,0.081089405,0.275976528,0.293827181,0.768889964,0.916868877,Not Significant,,,
ENSCSAG00000017129.1,244.8059548,-0.182424501,0.620967833,-0.293774477,0.768930239,0.916868877,Not Significant,,,
ENSCSAG00000017683.1_RMC1,123.6124618,0.072633667,0.247399532,0.293588539,0.769072335,0.916868877,Not Significant,,,
ENSCSAG00000018225.1_CYB5A,1908.670471,-0.057356183,0.195334157,-0.293631097,0.769039811,0.916868877,Not Significant,,,
ENSCSAG00000018604.1_KBTBD7,35.12099197,0.057404899,0.195341544,0.293869384,0.768857713,0.916868877,Not Significant,,,
ENSCSAG00000005591.1_TRIM25,542.517258,0.046411368,0.158400749,0.292999673,0.769522402,0.916878651,Not Significant,,,
ENSCSAG00000007263.1_PXDC1,453.6361675,0.074648355,0.254545584,0.293261243,0.769322475,0.916878651,Not Significant,,,
ENSCSAG00000007605.1_TMPRSS6,569.5239419,-0.08103579,0.27634249,-0.293244046,0.769335619,0.916878651,Not Significant,,,
ENSCSAG00000008191.1_BRMS1,29.85466176,-0.102716361,0.350335946,-0.293193897,0.769373948,0.916878651,Not Significant,,,
