,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Regulation status,Upregulated,Downregulated,Not significant
ENSCSAG00000018522.1,60.65934915,0.258634974,0.305354678,0.846998567,0.39699592,1,Not Significant,0,0,
ENSCSAG00000018523.1_FFAR1,0.086375499,0.330820125,3.39183126,0.09753437,0.922302041,1,Not Significant,0,0,
ENSCSAG00000018525.1,0.249230804,-0.339604619,2.687244603,-0.126376519,0.899433888,1,Not Significant,0,0,
ENSCSAG00000018526.1,0.821318566,-3.325077583,3.364522001,-0.988276368,0.323017316,1,Not Significant,0,0,
ENSCSAG00000018527.1_FFAR2,0.223705368,-1.738545039,2.345545031,-0.741211538,0.458565189,1,Not Significant,0,0,
ENSCSAG00000018528.1_SMIM18,2.660978813,-0.111342756,0.698475889,-0.15940816,0.87334731,1,Not Significant,0,0,
ENSCSAG00000018529.1_SDHAF1,2.561253776,0.055388488,0.713075583,0.077675479,0.9380862,1,Not Significant,0,0,
ENSCSAG00000018530.1,4.33551792,0.502239375,0.94774234,0.529932403,0.596158799,1,Not Significant,0,0,
ENSCSAG00000018531.1_ZNF260,14.34811062,0.390299335,0.373120887,1.046039901,0.295542611,1,Not Significant,0,0,
ENSCSAG00000018532.1,4.95818574,0.588954971,0.438621673,1.342740242,0.179356099,1,Not Significant,0,0,
ENSCSAG00000018533.1_ZNF345,5.993966828,-0.632835137,0.55162384,-1.147222241,0.251289782,1,Not Significant,0,0,
ENSCSAG00000018534.1,3.234420914,-0.45516578,0.735730241,-0.618658517,0.536141343,1,Not Significant,0,0,
ENSCSAG00000018535.1,7.457078044,0.61482082,0.40404315,1.521671188,0.12809149,1,Not Significant,0,0,
ENSCSAG00000018536.1,26.91572338,0.042356902,0.625139747,0.067755893,0.945979956,1,Not Significant,0,0,
ENSCSAG00000018537.1_TCIM,16.89671751,0.020690637,0.388046345,0.053320014,0.957476934,1,Not Significant,0,0,
ENSCSAG00000018539.1,2207.246168,-0.278553931,0.895673946,-0.310999256,0.755801187,1,Not Significant,0,0,
ENSCSAG00000018540.1,12.48011996,-0.739336106,0.597204506,-1.237994854,0.215717969,1,Not Significant,0,0,
ENSCSAG00000018541.1_EID2B,1.839441409,-1.1311829,0.741798278,-1.524919824,0.127279097,1,Not Significant,0,0,
ENSCSAG00000018542.1_NPBWR1,21.40968277,0.189159217,0.943418239,0.200504092,0.841086358,1,Not Significant,0,0,
ENSCSAG00000018543.1_EID2,12.43424874,-0.097866844,0.320734016,-0.30513397,0.76026412,1,Not Significant,0,0,
ENSCSAG00000018544.1,1.055390229,-0.178078359,1.216413384,-0.146396251,0.883608587,1,Not Significant,0,0,
ENSCSAG00000018545.1,0.048232382,-0.736782068,3.397550867,-0.216856817,0.828319931,1,Not Significant,0,0,
ENSCSAG00000018546.1,0.131771996,0,3.404921474,0,1,1,Not Significant,0,0,
ENSCSAG00000018548.1,349.0929413,-0.412892669,0.271748874,-1.519390544,0.128664221,1,Not Significant,0,0,
ENSCSAG00000018549.1_FAM110B,19.19989828,0.087874257,0.34785885,0.252614694,0.800565974,1,Not Significant,0,0,
ENSCSAG00000018550.1_BHLHE22,4.482388671,-0.247863397,0.607843798,-0.407774822,0.683439,1,Not Significant,0,0,
ENSCSAG00000018552.1_RRS1,28.03329768,0.189613671,0.332642153,0.57002298,0.568662112,1,Not Significant,0,0,
ENSCSAG00000018555.1,0.633714673,-0.400514854,3.170510039,-0.126325055,0.899474624,1,Not Significant,0,0,
ENSCSAG00000018556.1_SLC10A5,36.39970156,0.40198455,0.439893304,0.913822843,0.360809941,1,Not Significant,0,0,
ENSCSAG00000018557.1,0.035433932,-0.205570205,3.399205104,-0.060475964,0.951776559,1,Not Significant,0,0,
ENSCSAG00000018558.1,9.188631104,-0.488473376,0.404231602,-1.208399773,0.226893527,1,Not Significant,0,0,
ENSCSAG00000018559.1_RBM12B,74.33740804,0.193298498,0.174331378,1.108799235,0.267516801,1,Not Significant,0,0,
ENSCSAG00000018560.1,9.935073966,0.522404619,0.371525338,1.406107649,0.159692161,1,Not Significant,0,0,
ENSCSAG00000018561.1,80.61232645,0.113038842,0.171905647,0.657563285,0.510818793,1,Not Significant,0,0,
ENSCSAG00000018562.1,1.351520054,-0.134556583,0.834265006,-0.161287578,0.871866906,1,Not Significant,0,0,
ENSCSAG00000018563.1,0.281608313,-0.418162496,2.015728948,-0.207449765,0.835658621,1,Not Significant,0,0,
ENSCSAG00000018565.1_MC4R,0.116582053,-0.42558322,3.401624239,-0.125111767,0.900435068,1,Not Significant,0,0,
ENSCSAG00000018566.1,18.05038248,-0.188465735,0.430071962,-0.43821907,0.661227486,1,Not Significant,0,0,
ENSCSAG00000018567.1_BOD1L2,0.140997446,-1.033682587,3.056569095,-0.338183943,0.735224576,1,Not Significant,0,0,
ENSCSAG00000018568.1,41.90947146,-0.057613879,0.24226667,-0.237811827,0.812027045,1,Not Significant,0,0,
ENSCSAG00000018569.1,0.591224096,1.499771302,1.616837026,0.927595842,0.353617256,1,Not Significant,0,0,
ENSCSAG00000018570.1_ELOA2,0.225100182,0.29503338,1.935552201,0.152428532,0.878848955,1,Not Significant,0,0,
ENSCSAG00000018571.1_SLC25A52,2.499055299,0.910129457,0.879065892,1.035337015,0.300511549,1,Not Significant,0,0,
ENSCSAG00000018572.1,26.86692311,0.10763647,0.356128656,0.302240406,0.762468804,1,Not Significant,0,0,
ENSCSAG00000018573.1,0.102961368,-1.325077656,3.399461263,-0.389790485,0.69669148,1,Not Significant,0,0,
ENSCSAG00000018574.1,761.3425052,-0.22212232,0.139454416,-1.592795173,0.111206148,1,Not Significant,0,0,
ENSCSAG00000018576.1_TMEM200C,0.330437183,-0.436247402,2.320928126,-0.187962478,0.850906065,1,Not Significant,0,0,
ENSCSAG00000018578.1,165.535351,-1.172863592,0.966941326,-1.212962525,0.225144149,1,Not Significant,0,0,
ENSCSAG00000018581.1,16.75012505,0.154318899,0.34864587,0.442623625,0.658037993,1,Not Significant,0,0,
ENSCSAG00000018582.1_C20orf202,0.027555154,-0.398630273,3.401262683,-0.117200672,0.906701034,1,Not Significant,0,0,
ENSCSAG00000018583.1,0.363643795,-0.223360146,2.084887953,-0.107132925,0.914683527,1,Not Significant,0,0,
ENSCSAG00000018585.1_GJB6,0.570923008,-0.39388019,1.854937024,-0.212341543,0.831840587,1,Not Significant,0,0,
ENSCSAG00000018586.1_GJB2,9.650602182,-0.233821061,0.638642598,-0.366121931,0.714274093,1,Not Significant,0,0,
ENSCSAG00000018587.1_GJA3,0.861632816,-0.736277046,1.311477712,-0.561410262,0.57451789,1,Not Significant,0,0,
ENSCSAG00000018588.1,6.519418052,-0.961728898,0.522780773,-1.839640912,0.065820974,1,Not Significant,0,0,
ENSCSAG00000018591.1,12.08921627,0.145108606,0.476352631,0.304624341,0.760652279,1,Not Significant,0,0,
ENSCSAG00000018592.1_GPR12,0.633714673,-0.400514854,3.170510039,-0.126325055,0.899474624,1,Not Significant,0,0,
ENSCSAG00000018593.1_PLEKHF2,14.37707596,0.112925411,0.314589076,0.358961642,0.719623785,1,Not Significant,0,0,
ENSCSAG00000018594.1_MAB21L1,2.377063881,1.281182097,1.075119547,1.191664779,0.233392714,1,Not Significant,0,0,
ENSCSAG00000018595.1_SERTM1,0.250090645,-1.339633521,1.839427884,-0.728288145,0.466437218,1,Not Significant,0,0,
ENSCSAG00000018596.1,4.449407631,0.453947004,0.613313558,0.74015485,0.45920604,1,Not Significant,0,0,
ENSCSAG00000018597.1_CSNK1A1L,1.342630749,0.703652714,0.92226201,0.762964002,0.445484865,1,Not Significant,0,0,
ENSCSAG00000018598.1_TSPYL5,5.840014101,0.238170011,0.688833522,0.34575845,0.729524253,1,Not Significant,0,0,
ENSCSAG00000018599.1_LHFPL6,7.616414069,0.231038895,0.443206255,0.521289789,0.602164913,1,Not Significant,0,0,
ENSCSAG00000018600.1,162.9853649,0.152905608,0.239582588,0.6382167,0.523332628,1,Not Significant,0,0,
ENSCSAG00000018601.1_KBTBD6,35.75111976,0.116640437,0.226828174,0.514223763,0.607095556,1,Not Significant,0,0,
ENSCSAG00000018603.1,173.6407281,-0.302563964,0.235788875,-1.283198644,0.199422491,1,Not Significant,0,0,
ENSCSAG00000018604.1_KBTBD7,35.12099197,0.324503105,0.183318564,1.770159545,0.076700566,1,Not Significant,0,0,
ENSCSAG00000018605.1,0.151318454,0.03863627,3.036845028,0.012722503,0.989849185,1,Not Significant,0,0,
ENSCSAG00000018606.1,10.22534104,-0.243222709,0.401757516,-0.605396786,0.544915386,1,Not Significant,0,0,
ENSCSAG00000018607.1_KCTD4,17.06488155,0.354217252,0.348637334,1.016004933,0.309627038,1,Not Significant,0,0,
ENSCSAG00000018608.1_TMEM74,0.585448776,0.206778571,2.205226641,0.093767492,0.925293856,1,Not Significant,0,0,
ENSCSAG00000018609.1_LPAR6,18.97365921,0.293373563,0.311651114,0.941352524,0.346524235,1,Not Significant,0,0,
ENSCSAG00000018610.1_CYSLTR2,13.48854015,0.178637881,0.395684991,0.45146489,0.651654524,1,Not Significant,0,0,
ENSCSAG00000018611.1,1.239176499,0.884697387,0.979360442,0.903341966,0.36634443,1,Not Significant,0,0,
ENSCSAG00000018612.1_ARL11,6.584602283,-0.467806634,0.474607707,-0.985670117,0.324295018,1,Not Significant,0,0,
ENSCSAG00000018613.1_ZHX2,76.54762834,0.180945005,0.193210493,0.936517483,0.349006816,1,Not Significant,0,0,
ENSCSAG00000018614.1_TRIM13,43.85471806,-0.169184781,0.222648733,-0.759873091,0.447330448,1,Not Significant,0,0,
ENSCSAG00000018615.1_TRMT12,7.364416832,0.489549748,0.425690873,1.15001232,0.250138797,1,Not Significant,0,0,
ENSCSAG00000018616.1,38.40611325,0.041378218,0.364392062,0.113554115,0.909591263,1,Not Significant,0,0,
ENSCSAG00000018617.1_CCDC70,4.514488799,0.720050143,0.723114583,0.995762166,0.319365717,1,Not Significant,0,0,
ENSCSAG00000018618.1_LRATD2,27.88359744,-0.266081304,0.26843594,-0.991228315,0.321574107,1,Not Significant,0,0,
ENSCSAG00000018619.1,2.719912217,0.179243988,0.713583684,0.251188462,0.801668405,1,Not Significant,0,0,
ENSCSAG00000018620.1_UTP14C,105.3400116,-0.066053112,0.167064051,-0.395375973,0.692565438,1,Not Significant,0,0,
ENSCSAG00000018621.1_GPR20,0.515550041,-0.508302755,1.114383669,-0.456129042,0.648297187,1,Not Significant,0,0,
ENSCSAG00000018622.1_KCTD12,27.52143942,0.006677924,0.320388565,0.020843204,0.983370734,1,Not Significant,0,0,
ENSCSAG00000018623.1_SPRY2,24.20960404,-0.220725541,0.287164327,-0.768638441,0.442107979,1,Not Significant,0,0,
ENSCSAG00000018624.1,1.961654833,0.728766979,0.735335451,0.991067381,0.321652679,1,Not Significant,0,0,
ENSCSAG00000018625.1,0.034843719,0,3.404921705,0,1,1,Not Significant,0,0,
ENSCSAG00000018626.1,0.012164459,-0.55047208,3.403166917,-0.161752889,0.871500454,1,Not Significant,0,0,
ENSCSAG00000018627.1,35.15408984,0.443770399,0.606470556,0.731726206,0.464335698,1,Not Significant,0,0,
ENSCSAG00000018628.1,3.344503692,-0.298951059,0.798346088,-0.374462985,0.70805989,1,Not Significant,0,0,
ENSCSAG00000018629.1,0.057983424,-0.856266618,3.39544666,-0.252180848,0.800901281,1,Not Significant,0,0,
ENSCSAG00000018630.1,5.277447139,0.629969119,0.502750489,1.253045262,0.210189235,1,Not Significant,0,0,
ENSCSAG00000018631.1_ARC,0.027555154,-0.398630273,3.401262683,-0.117200672,0.906701034,1,Not Significant,0,0,
ENSCSAG00000018632.1_JRK,10.7981494,-0.231258897,0.380744201,-0.607386525,0.543594429,1,Not Significant,0,0,
ENSCSAG00000018633.1_ZFP41,5.205884569,-0.13833741,0.466522715,-0.296528777,0.766826294,1,Not Significant,0,0,
ENSCSAG00000018634.1_MAFA,8.857899587,0.1715111,0.454028841,0.377753755,0.70561353,1,Not Significant,0,0,
ENSCSAG00000018635.1_TIGD5,11.87721721,0.127908314,0.435900486,0.293434667,0.769189931,1,Not Significant,0,0,
ENSCSAG00000018636.1_COMMD5,11.65871384,0.081942833,0.316639954,0.258788671,0.7957983,1,Not Significant,0,0,
ENSCSAG00000018637.1,8.651008416,0.402341124,0.820021008,0.490647337,0.6236759,1,Not Significant,0,0,
ENSCSAG00000018638.1_SFT2D3,1.179457441,-0.642306271,1.029218675,-0.624071722,0.532580484,1,Not Significant,0,0,
ENSCSAG00000018639.1_TMEM185B,26.72157872,-0.140221144,0.204513788,-0.685631739,0.492945362,1,Not Significant,0,0,
ENSCSAG00000018640.1_TMEM177,9.859906127,0.122869659,0.37578913,0.326964378,0.743694828,1,Not Significant,0,0,
ENSCSAG00000018641.1_TMEM37,50.03626944,0.051192399,0.233631234,0.219116248,0.826559494,1,Not Significant,0,0,
ENSCSAG00000018642.1,10.62591401,1.968661914,2.568513864,0.766459524,0.443402927,1,Not Significant,0,0,
ENSCSAG00000018643.1_GPR39,8.935516691,0.059806383,0.514124296,0.1163267,0.907393625,1,Not Significant,0,0,
ENSCSAG00000018644.1,37.87039439,-0.183669975,0.288204705,-0.637289996,0.523935966,1,Not Significant,0,0,
ENSCSAG00000018645.1,0.316483001,0.093428525,3.395247119,0.027517445,0.978047026,1,Not Significant,0,0,
ENSCSAG00000018647.1,690.1271825,-0.111819769,0.248396215,-0.450166961,0.652590057,1,Not Significant,0,0,
ENSCSAG00000018648.1_B3GALT1,1.026363083,1.222800532,1.273090588,0.96049766,0.336804808,1,Not Significant,0,0,
ENSCSAG00000018649.1_PHOSPHO2,9.663386023,-0.393702052,0.429110652,-0.917483755,0.358889202,1,Not Significant,0,0,
ENSCSAG00000018650.1,113.0071227,0.011273735,0.293698329,0.038385425,0.969380381,1,Not Significant,0,0,
ENSCSAG00000018651.1_TTC30A,18.92020371,0.187164758,0.285344131,0.655926431,0.511871461,1,Not Significant,0,0,
ENSCSAG00000018652.1_NEUROD1,0.157317229,-0.071793228,2.919196486,-0.02459349,0.980379212,1,Not Significant,0,0,
ENSCSAG00000018653.1,0.858962176,-0.356272546,1.316616906,-0.27059697,0.786701026,1,Not Significant,0,0,
ENSCSAG00000018654.1,0.557814283,-1.078072717,2.580985039,-0.417698166,0.676167813,1,Not Significant,0,0,
ENSCSAG00000018655.1_ACKR2,19.93876095,-0.007000827,0.373486499,-0.018744525,0.985044909,1,Not Significant,0,0,
ENSCSAG00000018656.1,0.293185315,-0.398630242,3.401262682,-0.117200663,0.906701042,1,Not Significant,0,0,
ENSCSAG00000018657.1_CYP8B1,1622.451399,0.069083906,0.182226652,0.379109779,0.704606345,1,Not Significant,0,0,
ENSCSAG00000018658.1,5.586464226,0.348321411,0.676262713,0.515068189,0.606505371,1,Not Significant,0,0,
ENSCSAG00000018659.1_ZNF660,0.567064708,-0.064634377,1.345090611,-0.048052062,0.961674751,1,Not Significant,0,0,
ENSCSAG00000018660.1_C2orf88,5.347853993,-0.217434652,0.473462735,-0.459243434,0.646059363,1,Not Significant,0,0,
ENSCSAG00000018661.1,3.720479988,0.540428397,0.587151391,0.920424281,0.357351085,1,Not Significant,0,0,
ENSCSAG00000018662.1,3.951555938,-0.277146941,0.520103989,-0.532868323,0.594124734,1,Not Significant,0,0,
ENSCSAG00000018663.1,8.66413758,-0.531556741,0.343671999,-1.546697846,0.121936123,1,Not Significant,0,0,
ENSCSAG00000018664.1,1.386171396,0.525211128,1.19454329,0.439675256,0.660172326,1,Not Significant,0,0,
ENSCSAG00000018665.1_DEFB125,0.019455525,-0.42669229,3.401623002,-0.125437854,0.900176922,1,Not Significant,0,0,
ENSCSAG00000018666.1,0.02825854,-0.398630273,3.401262683,-0.117200672,0.906701034,1,Not Significant,0,0,
ENSCSAG00000018667.1_FOXS1,4.178029924,0.087844758,0.572267654,0.153502924,0.878001685,1,Not Significant,0,0,
ENSCSAG00000018668.1_ACTL10,0.324735393,-0.984717414,1.558540847,-0.631820087,0.527504446,1,Not Significant,0,0,
ENSCSAG00000018669.1,5.066620468,0.955775109,0.709642447,1.346840389,0.178031644,1,Not Significant,0,0,
ENSCSAG00000018670.1,75.7195262,0.069217564,0.198588859,0.348547066,0.727429374,1,Not Significant,0,0,
ENSCSAG00000018671.1_FLRT3,30.56226112,-0.184767582,0.315631848,-0.585389539,0.558285821,1,Not Significant,0,0,
ENSCSAG00000018672.1,2.207148013,-0.057469878,0.719215787,-0.079906308,0.936311773,1,Not Significant,0,0,
ENSCSAG00000018673.1,35.37691342,-0.039741147,0.305934736,-0.129900734,0.896644963,1,Not Significant,0,0,
ENSCSAG00000018675.1_INSM1,0.127037856,0,3.404921483,0,1,1,Not Significant,0,0,
ENSCSAG00000018676.1_SSTR4,0.490210196,-0.469123981,2.070426271,-0.226583282,0.820747793,1,Not Significant,0,0,
ENSCSAG00000018677.1_THBD,32.22333087,0.564251842,0.42837315,1.317197033,0.187772588,1,Not Significant,0,0,
ENSCSAG00000018678.1_NXT1,3.509451664,-0.014223817,0.550427158,-0.025841415,0.979383828,1,Not Significant,0,0,
ENSCSAG00000018679.1_FAM110A,6.385802217,0.623368202,0.513454511,1.214067049,0.224722122,1,Not Significant,0,0,
ENSCSAG00000018680.1,0.039861151,0,3.404921687,0,1,1,Not Significant,0,0,
ENSCSAG00000018682.1_C21orf140,0.904849864,-0.225471669,1.154309934,-0.195330269,0.845134402,1,Not Significant,0,0,
ENSCSAG00000018683.1_SMIM11,4.84795164,-0.372036393,0.513845576,-0.724023734,0.469051164,1,Not Significant,0,0,
ENSCSAG00000018684.1_KCNE2,0.968711982,-0.447233161,1.289198991,-0.346907781,0.728660601,1,Not Significant,0,0,
ENSCSAG00000018685.1_DNAJC28,13.07734305,0.058892788,0.344063602,0.171168318,0.864091418,1,Not Significant,0,0,
ENSCSAG00000018686.1_OLIG1,0.346884753,0.567544654,1.660756726,0.341738585,0.732547632,1,Not Significant,0,0,
ENSCSAG00000018687.1_OLIG2,0.158633212,-0.711449594,3.377399434,-0.210650119,0.8331603,1,Not Significant,0,0,
ENSCSAG00000018688.1_C21orf62,1.933109651,0.035742227,0.76440389,0.046758301,0.962705864,1,Not Significant,0,0,
ENSCSAG00000018691.1,1.724204414,-0.180930985,0.824168067,-0.219531661,0.826235919,1,Not Significant,0,0,
ENSCSAG00000018697.1_KRTAP19-2,0.127923916,-2.127825696,3.383323239,-0.628915875,0.529404132,1,Not Significant,0,0,
ENSCSAG00000018698.1_KRTAP13-4,0.042641305,-1.347578508,3.399233734,-0.396435966,0.691783438,1,Not Significant,0,0,
ENSCSAG00000018701.1_KRTAP26-1,0.064460961,0,3.404921788,0,1,1,Not Significant,0,0,
ENSCSAG00000018703.1_KRTAP24-1,0.064460961,0,3.404921788,0,1,1,Not Significant,0,0,
ENSCSAG00000018704.1_CLDN8,0.029464674,-0.26101452,3.399586535,-0.076778313,0.938799903,1,Not Significant,0,0,
ENSCSAG00000018706.1,0.066535193,0.18345148,3.393876518,0.05405367,0.956892405,1,Not Significant,0,0,
ENSCSAG00000018707.1,6.120724196,0.617163606,1.258529789,0.490384583,0.623861784,1,Not Significant,0,0,
ENSCSAG00000018708.1_NRIP1,140.3615438,0.453821993,0.213954555,2.121113958,0.033912214,1,Not Significant,0,0,
ENSCSAG00000018709.1,581.5009291,-0.074652197,1.006313776,-0.074183817,0.940864122,1,Not Significant,0,0,
ENSCSAG00000018710.1_KCNE1,0.108458769,-0.633279855,3.391825459,-0.186707678,0.851889836,1,Not Significant,0,0,
ENSCSAG00000018711.1_CLDN14,153.4117064,0.119696474,0.220754035,0.542216472,0.58766939,1,Not Significant,0,0,
ENSCSAG00000018712.1,1.002726104,-0.378606378,0.889944592,-0.42542691,0.670525493,1,Not Significant,0,0,
ENSCSAG00000018713.1_KCNJ15,4.906012554,-0.293193345,0.501815035,-0.584265764,0.559041522,1,Not Significant,0,0,
ENSCSAG00000018714.1_B3GALT5,0.839456573,-0.131120477,3.398162983,-0.038585694,0.969220708,1,Not Significant,0,0,
ENSCSAG00000018715.1,20.26168997,0.1139485,0.452276083,0.251944563,0.801083914,1,Not Significant,0,0,
ENSCSAG00000018716.1_WDR5B,12.73991855,-0.115480554,0.374651098,-0.308234926,0.757903578,1,Not Significant,0,0,
ENSCSAG00000018717.1,4.254639251,-0.431390464,0.565872847,-0.762345227,0.445853988,1,Not Significant,0,0,
ENSCSAG00000018718.1,601.5531235,-0.184693197,0.138619391,-1.332376337,0.182736554,1,Not Significant,0,0,
ENSCSAG00000018719.1_ZBED2,3.617452413,0.616670903,0.774777424,0.795932978,0.426070992,1,Not Significant,0,0,
ENSCSAG00000018720.1_CCDC54,0.22538449,-1.386398654,2.144737952,-0.64641867,0.518008253,1,Not Significant,0,0,
ENSCSAG00000018721.1,0.530186141,0.363322103,1.745823208,0.208109333,0.8351436,1,Not Significant,0,0,
ENSCSAG00000018722.1_TRMT10C,20.03999919,0.67974699,0.33754419,2.013801483,0.04403038,1,Not Significant,0,0,
ENSCSAG00000018723.1,3.754873509,-0.358136218,0.565377926,-0.633445703,0.526442628,1,Not Significant,0,0,
ENSCSAG00000018724.1_GPR15,3.498650485,0.534489331,0.610867468,0.874967744,0.381591457,1,Not Significant,0,0,
ENSCSAG00000018727.1,37.95348682,-0.82410764,0.339619671,-2.426560389,0.015242713,1,Not Significant,0,0,
ENSCSAG00000018728.1,43.93166626,0.03864515,0.221835912,0.174206014,0.861703559,1,Not Significant,0,0,
ENSCSAG00000018729.1_CGGBP1,40.04310671,0.208832009,0.205630708,1.015568207,0.309835051,1,Not Significant,0,0,
ENSCSAG00000018730.1,0.681103091,-0.084753545,2.192518095,-0.038655802,0.969164812,1,Not Significant,0,0,
ENSCSAG00000018731.1,624.5425085,-0.254268229,0.159003697,-1.599134068,0.109790816,1,Not Significant,0,0,
ENSCSAG00000018733.1_ABHD16B,2.519820344,0.26967794,0.78446816,0.343771684,0.731017997,1,Not Significant,0,0,
ENSCSAG00000018734.1,0.680143137,-0.28116552,1.302855017,-0.215807221,0.82913802,1,Not Significant,0,0,
ENSCSAG00000018735.1_FNDC11,0.863268228,-0.19384993,1.105514948,-0.175348086,0.86080613,1,Not Significant,0,0,
ENSCSAG00000018737.1,0.843085752,0.46396007,1.06487179,0.435695709,0.663057519,1,Not Significant,0,0,
ENSCSAG00000018738.1_PPP1R3D,3.758311304,-0.07475602,0.733494837,-0.101917581,0.918822095,1,Not Significant,0,0,
ENSCSAG00000018739.1,0.988476219,-0.282212778,1.032572608,-0.273310347,0.784614662,1,Not Significant,0,0,
ENSCSAG00000018740.1,0.501303227,1.133156445,1.399737007,0.809549536,0.418199121,1,Not Significant,0,0,
ENSCSAG00000018742.1,12.7387266,0.114532184,0.356135012,0.321597652,0.747757523,1,Not Significant,0,0,
ENSCSAG00000018743.1,4.114500821,0.309322382,0.953068903,0.324554061,0.745518601,1,Not Significant,0,0,
ENSCSAG00000018744.1_TSHZ2,73.57156882,0.205057146,0.267645623,0.766151689,0.44358605,1,Not Significant,0,0,
ENSCSAG00000018745.1_MOCS3,19.01230119,0.291162404,0.374476483,0.777518529,0.436852907,1,Not Significant,0,0,
ENSCSAG00000018746.1_CEBPB,338.2705381,-0.083057574,0.276078593,-0.300847571,0.763530732,1,Not Significant,0,0,
ENSCSAG00000018747.1,4.458129491,-0.481931898,0.627903302,-0.767525662,0.442769042,1,Not Significant,0,0,
ENSCSAG00000018748.1_ZSWIM1,27.34140326,0.372293917,0.263494157,1.412911473,0.157681755,1,Not Significant,0,0,
ENSCSAG00000018750.1,3.077020952,0.808644701,0.83023563,0.973994216,0.330059411,1,Not Significant,0,0,
ENSCSAG00000018752.1,0.885682752,-1.938624132,3.375514282,-0.574319635,0.565751524,1,Not Significant,0,0,
ENSCSAG00000018753.1_MAFB,175.3091928,0.018117025,0.250803804,0.072235848,0.942414217,1,Not Significant,0,0,
ENSCSAG00000018754.1_BLCAP,43.18774786,0.010322895,0.257202003,0.04013536,0.967985211,1,Not Significant,0,0,
ENSCSAG00000018755.1,449.908873,-0.129585726,0.188446255,-0.687653496,0.491671011,1,Not Significant,0,0,
ENSCSAG00000018758.1_PRNP,50.42699316,0.142974459,0.282544363,0.506024814,0.61283923,1,Not Significant,0,0,
ENSCSAG00000018760.1_CENPB,109.9822671,-0.002116513,0.180171337,-0.011747222,0.990627288,1,Not Significant,0,0,
ENSCSAG00000018761.1_ZCCHC3,20.13475763,-0.141043196,0.289553043,-0.487106592,0.626182795,1,Not Significant,0,0,
ENSCSAG00000018762.1_SOX12,8.555834742,-0.337298,0.462614856,-0.729111908,0.465933211,1,Not Significant,0,0,
ENSCSAG00000018763.1,7.688109053,0.015245039,0.4600921,0.033134754,0.973567128,1,Not Significant,0,0,
ENSCSAG00000018764.1,3.319788652,0.308831712,0.673819952,0.458329723,0.646715573,1,Not Significant,0,0,
ENSCSAG00000018765.1_MARS2,13.06986543,0.450812098,0.353967448,1.273597616,0.202806058,1,Not Significant,0,0,
ENSCSAG00000018766.1_ZNF501,2.074508914,-0.279962037,0.709589661,-0.394540749,0.693181848,1,Not Significant,0,0,
ENSCSAG00000018767.1_TMEM158,3.402358498,-1.311131775,0.676345674,-1.938552764,0.05255582,1,Not Significant,0,0,
ENSCSAG00000018768.1_FZD7,6.880181589,-0.241333948,0.492931358,-0.48958936,0.624424507,1,Not Significant,0,0,
ENSCSAG00000018769.1_CMKLR2,0.146498657,0.321149762,3.043758661,0.105510915,0.915970409,1,Not Significant,0,0,
ENSCSAG00000018770.1_XCR1,3.897325783,0.848551428,0.743599349,1.141140629,0.253811406,1,Not Significant,0,0,
ENSCSAG00000018771.1_FZD5,109.3154287,0.269387686,0.252932117,1.065059231,0.286849127,1,Not Significant,0,0,
ENSCSAG00000018772.1,20.33298734,-0.248301599,0.350493749,-0.708433745,0.478675943,1,Not Significant,0,0,
ENSCSAG00000018773.1_CCR3,1.041061944,-1.092953624,1.247169563,-0.876347256,0.380841283,1,Not Significant,0,0,
ENSCSAG00000018774.1_CXCR2,24.90750836,-0.367040783,0.228158054,-1.608712805,0.107679155,1,Not Significant,0,0,
ENSCSAG00000018775.1_CXCR1,4.040116793,-0.948574448,0.515447337,-1.840293624,0.065725141,1,Not Significant,0,0,
ENSCSAG00000018776.1_CCR2,5.143626835,0.096248835,0.653217486,0.147345772,0.882859106,1,Not Significant,0,0,
ENSCSAG00000018777.1_CCR5,4.375637708,0.024871553,0.606490596,0.041008968,0.967288747,1,Not Significant,0,0,
ENSCSAG00000018778.1_GPBAR1,15.58989194,0.299785686,0.409477958,0.732116785,0.46409729,1,Not Significant,0,0,
ENSCSAG00000018780.1_CCRL2,6.904671258,0.040314257,0.43863518,0.0919084,0.926770818,1,Not Significant,0,0,
ENSCSAG00000018781.1_KCNE4,1.115663714,-1.600327043,1.413638813,-1.132062185,0.257608292,1,Not Significant,0,0,
ENSCSAG00000018782.1_UCN2,0.2178521,0.626178148,2.668002501,0.234699236,0.814442181,1,Not Significant,0,0,
ENSCSAG00000018783.1,28.4856494,0.800141233,0.448096167,1.785646234,0.074156556,1,Not Significant,0,0,
ENSCSAG00000018784.1_AMIGO3,10.20134629,0.585654481,0.412828438,1.418638899,0.156004319,1,Not Significant,0,0,
ENSCSAG00000018785.1_GPR55,0.322104005,-1.105875675,1.519503375,-0.727787574,0.466743632,1,Not Significant,0,0,
ENSCSAG00000018786.1_NAA80,24.97786806,0.433997542,0.396485802,1.094610549,0.273687292,1,Not Significant,0,0,
ENSCSAG00000018787.1_TEX44,0.024753598,-0.329463517,3.400397103,-0.096889718,0.922813974,1,Not Significant,0,0,
ENSCSAG00000018788.1_RBM15B,85.47247968,-0.042215617,0.153821896,-0.274444786,0.78374283,1,Not Significant,0,0,
